Username,Date,Sentiment Score,Day of Week,Hour,Month,Year,MonthYear
chatbotfriends,2023-04-19,-0.07427293,2,13,4,2023,4/2023
annebonnerdata,2023-04-19,-0.41529602,2,13,4,2023,4/2023
allintechglobal,2023-04-19,0.9234557,2,13,4,2023,4/2023
DomainNamesAI,2023-04-19,0.9284332,2,13,4,2023,4/2023
DomainNamesAI,2023-04-19,0.898517,2,13,4,2023,4/2023
karammud,2023-04-19,0.45591426,2,13,4,2023,4/2023
chatbotfriends,2023-04-19,0.7032392,2,13,4,2023,4/2023
GamesBeat,2023-04-19,-0.38441652,2,13,4,2023,4/2023
VentureBeat,2023-04-19,-0.38896894,2,13,4,2023,4/2023
karammud,2023-04-19,0.4806217,2,13,4,2023,4/2023
nancy_windley,2023-04-19,0.76620436,2,13,4,2023,4/2023
HeyGen_Official,2023-04-19,0.9713148,2,13,4,2023,4/2023
karammud,2023-04-19,0.661289,2,13,4,2023,4/2023
armano,2023-04-19,0.73187506,2,13,4,2023,4/2023
anthonyhadfiel7,2023-04-19,0.067741275,2,13,4,2023,4/2023
sonamdubey05,2023-04-19,0.5969,2,13,4,2023,4/2023
karammud,2023-04-19,0.8031509,2,13,4,2023,4/2023
deci_ai,2023-04-19,-0.5388788,2,13,4,2023,4/2023
deci_ai,2023-04-19,0.5176288,2,13,4,2023,4/2023
anthonyhadfiel7,2023-04-19,-0.38244343,2,13,4,2023,4/2023
dogdoor,2023-04-19,0.55620694,2,13,4,2023,4/2023
karammud,2023-04-19,0.9735286,2,13,4,2023,4/2023
anthonyhadfiel7,2023-04-19,0.47944093,2,13,4,2023,4/2023
anthonyhadfiel7,2023-04-19,-0.60806596,2,13,4,2023,4/2023
anthonyhadfiel7,2023-04-19,0.5575738,2,13,4,2023,4/2023
woojinrad,2023-04-19,-0.6424249,2,13,4,2023,4/2023
anthonyhadfiel7,2023-04-19,0.5259483,2,13,4,2023,4/2023
podlablk,2023-04-19,0.8325465,2,13,4,2023,4/2023
karammud,2023-04-19,0.80366075,2,13,4,2023,4/2023
Hally_AI,2023-04-19,0.85421205,2,13,4,2023,4/2023
pablodasneves,2023-04-19,0.32814002,2,13,4,2023,4/2023
karammud,2023-04-19,0.5893918,2,13,4,2023,4/2023
Radio_poodle,2023-04-19,0.47153807,2,13,4,2023,4/2023
AccelerationEc1,2023-04-19,0.33514702,2,13,4,2023,4/2023
PSantavy,2023-04-19,0.99636245,2,13,4,2023,4/2023
isoftultimate,2023-04-19,0.16829681,2,13,4,2023,4/2023
karammud,2023-04-19,-0.1896745,2,13,4,2023,4/2023
aiwizard_ai,2023-04-19,0.2626053,2,13,4,2023,4/2023
karammud,2023-04-19,0.9165909,2,13,4,2023,4/2023
AwabAsher,2023-04-19,-0.6059596,2,13,4,2023,4/2023
toursult,2023-04-19,0.924893,2,13,4,2023,4/2023
3dwonders,2023-04-19,0.66340876,2,13,4,2023,4/2023
jrdothoughts,2023-04-19,0.9348134,2,13,4,2023,4/2023
karammud,2023-04-19,0.84382904,2,13,4,2023,4/2023
ECC_Coaching,2023-04-19,0.8501103,2,13,4,2023,4/2023
karammud,2023-04-19,0.3026992,2,13,4,2023,4/2023
Unblakeable,2023-04-19,0.40747845,2,13,4,2023,4/2023
veracompsofia,2023-04-19,-0.3614034,2,13,4,2023,4/2023
CyNetX2,2023-04-19,-0.3246836,2,13,4,2023,4/2023
karammud,2023-04-19,0.802389,2,13,4,2023,4/2023
RST_solutions,2023-04-19,-0.3337264,2,13,4,2023,4/2023
Maketplans,2023-04-19,0.95656383,2,13,4,2023,4/2023
FE_Com,2023-04-19,-0.37031347,2,13,4,2023,4/2023
fakhro_elect,2023-04-19,-0.3415147,2,13,4,2023,4/2023
conkers3,2023-04-19,0.7583753,2,13,4,2023,4/2023
80Level,2023-04-19,0.70337546,2,13,4,2023,4/2023
AxiosHQ,2023-04-19,0.8313687,2,13,4,2023,4/2023
techUK,2023-04-19,0.80175304,2,12,4,2023,4/2023
karammud,2023-04-19,0.5952543,2,12,4,2023,4/2023
aakarsh7,2023-04-19,0.085547686,2,12,4,2023,4/2023
iweinstein,2023-04-19,0.56106246,2,12,4,2023,4/2023
CaptainBlackNFT,2023-04-19,0.8656813,2,12,4,2023,4/2023
karammud,2023-04-19,0.9375464,2,12,4,2023,4/2023
BourkePR,2023-04-19,0.8360417,2,12,4,2023,4/2023
karammud,2023-04-19,0.6446327,2,12,4,2023,4/2023
Radio_poodle,2023-04-19,0.35356045,2,12,4,2023,4/2023
KathedralAI,2023-04-19,0.78856087,2,12,4,2023,4/2023
charactr_,2023-04-19,0.9661398,2,12,4,2023,4/2023
verloopio,2023-04-19,0.86350524,2,12,4,2023,4/2023
entrup,2023-04-19,0.26539278,2,12,4,2023,4/2023
translate_plus,2023-04-19,0.62935364,2,12,4,2023,4/2023
TrajectoryVC,2023-04-19,0.8892963,2,12,4,2023,4/2023
karammud,2023-04-19,0.2246896,2,12,4,2023,4/2023
4enterprisers,2023-04-19,0.9355478,2,12,4,2023,4/2023
0xDexta,2023-04-19,0.57125676,2,12,4,2023,4/2023
karammud,2023-04-19,0.8753191,2,12,4,2023,4/2023
LifeCities,2023-04-19,-0.49065495,2,12,4,2023,4/2023
LifeCities,2023-04-19,0.028336167,2,12,4,2023,4/2023
The_Row_House,2023-04-19,-0.14274776,2,12,4,2023,4/2023
karammud,2023-04-19,0.027915955,2,12,4,2023,4/2023
kavicompany,2023-04-19,0.28275287,2,12,4,2023,4/2023
virtspeaking,2023-04-19,0.5116466,2,12,4,2023,4/2023
Marc_Edgar,2023-04-19,0.95981634,2,12,4,2023,4/2023
karammud,2023-04-19,0.21880901,2,12,4,2023,4/2023
cyberpogocom,2023-04-19,-0.49711752,2,12,4,2023,4/2023
karammud,2023-04-19,0.58278465,2,12,4,2023,4/2023
BantBreen,2023-04-19,0.27845693,2,12,4,2023,4/2023
PawlowskiMario,2023-04-19,0.6804012,2,12,4,2023,4/2023
karammud,2023-04-19,0.6604823,2,12,4,2023,4/2023
karammud,2023-04-19,0.6620747,2,12,4,2023,4/2023
BourkePR,2023-04-19,0.9093826,2,12,4,2023,4/2023
karammud,2023-04-19,0.5394496,2,12,4,2023,4/2023
karammud,2023-04-19,0.98373723,2,12,4,2023,4/2023
cyberpogocom,2023-04-19,0.016568542,2,12,4,2023,4/2023
kman62,2023-04-19,0.7462144,2,12,4,2023,4/2023
cuwyl,2023-04-19,0.6264365,2,12,4,2023,4/2023
cuwyl,2023-04-19,0.8485545,2,12,4,2023,4/2023
cuwyl,2023-04-19,0.2815734,2,12,4,2023,4/2023
cuwyl,2023-04-19,0.7166773,2,12,4,2023,4/2023
karammud,2023-04-19,0.8275819,2,12,4,2023,4/2023
karammud,2023-04-19,-0.32762808,2,12,4,2023,4/2023
agault,2023-04-19,0.989825,2,12,4,2023,4/2023
NFTPhaze,2023-04-19,0.9164053,2,12,4,2023,4/2023
techUK,2023-04-19,0.60443974,2,12,4,2023,4/2023
dangoodstein,2023-04-19,0.4674635,2,12,4,2023,4/2023
karammud,2023-04-19,-0.5484663,2,12,4,2023,4/2023
karammud,2023-04-19,-0.4870274,2,12,4,2023,4/2023
nycdli,2023-04-19,0.66207635,2,12,4,2023,4/2023
krychusamp,2023-04-19,0.85446966,2,12,4,2023,4/2023
Ampcus_mktg,2023-04-19,0.6446954,2,12,4,2023,4/2023
Impact_QA,2023-04-19,0.94555485,2,12,4,2023,4/2023
bldigitalusa,2023-04-19,0.77242815,2,12,4,2023,4/2023
securehosting_,2023-04-19,-0.70059085,2,12,4,2023,4/2023
Kiom_TiG,2023-04-19,0.18447411,2,12,4,2023,4/2023
CanvsAI,2023-04-19,0.9839364,2,12,4,2023,4/2023
eClerx,2023-04-19,0.67489874,2,12,4,2023,4/2023
sang_alertboot,2023-04-19,0.8569962,2,12,4,2023,4/2023
Gartner_Peer,2023-04-19,0.3769095,2,12,4,2023,4/2023
gemstooneii,2023-04-19,0.034032345,2,11,4,2023,4/2023
HappeningAI,2023-04-19,0.5733638,2,11,4,2023,4/2023
aiwizard_ai,2023-04-19,0.779179,2,11,4,2023,4/2023
jneill97,2023-04-19,0.53664696,2,11,4,2023,4/2023
McLeuker,2023-04-19,0.8700986,2,11,4,2023,4/2023
murphyjpatrick,2023-04-19,0.3144474,2,11,4,2023,4/2023
actualsubhash,2023-04-19,0.7102237,2,11,4,2023,4/2023
Nabeelshaikhd,2023-04-19,0.7579007,2,11,4,2023,4/2023
murcan,2023-04-19,0.53014827,2,11,4,2023,4/2023
Omkar_Raii,2023-04-19,0.5441284,2,11,4,2023,4/2023
salerno_luis,2023-04-19,-0.34979767,2,11,4,2023,4/2023
HappeningAI,2023-04-19,0.8664584,2,11,4,2023,4/2023
dr_lpretorius,2023-04-19,0.82023585,2,11,4,2023,4/2023
ai_bites,2023-04-19,0.9140432,2,11,4,2023,4/2023
DAMNEWS,2023-04-19,0.967922,2,11,4,2023,4/2023
HappeningAI,2023-04-19,0.395692,2,11,4,2023,4/2023
FredericWerner,2023-04-19,0.98910606,2,11,4,2023,4/2023
franklingraves,2023-04-19,0.15605426,2,11,4,2023,4/2023
OctaveThomel,2023-04-19,0.5630988,2,11,4,2023,4/2023
garykim,2023-04-19,0.73676467,2,11,4,2023,4/2023
kelvinross68,2023-04-19,0.7241665,2,11,4,2023,4/2023
AlexisGoncalves,2023-04-19,0.6168871,2,11,4,2023,4/2023
techUK,2023-04-19,0.20616746,2,11,4,2023,4/2023
latentspace_,2023-04-19,0.80258214,2,11,4,2023,4/2023
enricomolinari,2023-04-19,0.029547215,2,11,4,2023,4/2023
kenomaedesign,2023-04-19,0.35078716,2,11,4,2023,4/2023
FJManchester,2023-04-19,0.030012608,2,11,4,2023,4/2023
ZoobyScoobyDo,2023-04-19,0.92311096,2,11,4,2023,4/2023
IXITimmyIXI,2023-04-19,0.91842175,2,11,4,2023,4/2023
bdpatoday,2023-04-19,0.42823875,2,11,4,2023,4/2023
cuwyl,2023-04-19,0.23028648,2,11,4,2023,4/2023
DenHofmann,2023-04-19,0.7207798,2,11,4,2023,4/2023
djeremydemar,2023-04-19,0.8176811,2,11,4,2023,4/2023
HappeningAI,2023-04-19,0.9667976,2,11,4,2023,4/2023
cx_scoop,2023-04-19,0.98795986,2,11,4,2023,4/2023
twobirdsIP,2023-04-19,0.82153547,2,11,4,2023,4/2023
OctaveThomel,2023-04-19,0.7601836,2,11,4,2023,4/2023
OctaveThomel,2023-04-19,0.59571445,2,11,4,2023,4/2023
TFT_,2023-04-19,0.63567555,2,11,4,2023,4/2023
nayadaurpk,2023-04-19,0.63952315,2,11,4,2023,4/2023
MktgAi,2023-04-19,0.856531,2,11,4,2023,4/2023
MozahsS,2023-04-19,0.95973766,2,11,4,2023,4/2023
AI_PlainEnglish,2023-04-19,0.56172943,2,11,4,2023,4/2023
AArtshow,2023-04-19,0.87189496,2,11,4,2023,4/2023
laphalenelibre,2023-04-19,0.9323703,2,11,4,2023,4/2023
TikTokAstroNOT,2023-04-19,0.5182259,2,11,4,2023,4/2023
XenoMuseum,2023-04-19,0.9628122,2,11,4,2023,4/2023
CTOAdvisor,2023-04-19,0.9106381,2,11,4,2023,4/2023
ednewtonrex,2023-04-19,0.8640933,2,11,4,2023,4/2023
Aminacypto,2023-04-19,0.7631136,2,11,4,2023,4/2023
EHWSLimited,2023-04-19,-0.3254425,2,11,4,2023,4/2023
naullyn,2023-04-19,0.87356496,2,10,4,2023,4/2023
incyberblog,2023-04-19,0.5918709,2,10,4,2023,4/2023
CaptainBlackNFT,2023-04-19,0.113609076,2,10,4,2023,4/2023
MOHDNAS74,2023-04-19,0.8283975,2,10,4,2023,4/2023
the_rezourze,2023-04-19,0.6388844,2,10,4,2023,4/2023
aiwizard_ai,2023-04-19,0.33500147,2,10,4,2023,4/2023
S4DInsights,2023-04-19,0.8313767,2,10,4,2023,4/2023
ZoominSoftware,2023-04-19,0.5559634,2,10,4,2023,4/2023
MOHDNAS74,2023-04-19,0.8652322,2,10,4,2023,4/2023
leaton01,2023-04-19,0.79948676,2,10,4,2023,4/2023
JovianHQ,2023-04-19,0.91465497,2,10,4,2023,4/2023
JovianHQ,2023-04-19,0.9498925,2,10,4,2023,4/2023
JovianHQ,2023-04-19,0.8764658,2,10,4,2023,4/2023
JovianHQ,2023-04-19,0.8114536,2,10,4,2023,4/2023
JovianHQ,2023-04-19,0.7593981,2,10,4,2023,4/2023
sajeer_zeji,2023-04-19,0.8585664,2,10,4,2023,4/2023
spbreed,2023-04-19,0.023897767,2,10,4,2023,4/2023
techUK,2023-04-19,0.8605907,2,10,4,2023,4/2023
serendipity_biz,2023-04-19,0.60230875,2,10,4,2023,4/2023
AlanaWinnick,2023-04-19,0.83556235,2,10,4,2023,4/2023
ayeshakhanna1,2023-04-19,0.8621963,2,10,4,2023,4/2023
DrMattCrowson,2023-04-19,-0.6227293,2,10,4,2023,4/2023
NasscomEvents,2023-04-19,0.78013754,2,10,4,2023,4/2023
jmderiu,2023-04-19,-0.41376603,2,10,4,2023,4/2023
yume_nonakae,2023-04-19,-0.46150136,2,10,4,2023,4/2023
NanaosMf,2023-04-19,0.7549914,2,10,4,2023,4/2023
adrianafreitas,2023-04-19,-0.042455196,2,10,4,2023,4/2023
AI_nxiety,2023-04-19,0.6998056,2,10,4,2023,4/2023
S4DInsights,2023-04-19,0.6683239,2,10,4,2023,4/2023
fmjtoday,2023-04-19,0.5072888,2,10,4,2023,4/2023
androiddream_ai,2023-04-19,0.7023363,2,10,4,2023,4/2023
HussainJw,2023-04-19,-0.22675002,2,10,4,2023,4/2023
ipfconline1,2023-04-19,0.8609034,2,10,4,2023,4/2023
checkbook_app,2023-04-19,0.6270654,2,10,4,2023,4/2023
copernicai,2023-04-19,0.23857582,2,10,4,2023,4/2023
AI_nxiety,2023-04-19,0.848837,2,10,4,2023,4/2023
JoLuMorales,2023-04-19,0.5265727,2,10,4,2023,4/2023
cuwyl,2023-04-19,0.15744674,2,10,4,2023,4/2023
cuwyl,2023-04-19,0.8563305,2,10,4,2023,4/2023
cuwyl,2023-04-19,0.910527,2,10,4,2023,4/2023
jasondemby,2023-04-19,0.788216,2,10,4,2023,4/2023
solulab,2023-04-19,-0.35887474,2,10,4,2023,4/2023
MERconference,2023-04-19,0.3555764,2,10,4,2023,4/2023
LeTontonDuWeb,2023-04-19,0.73747563,2,10,4,2023,4/2023
TUMThinkTank,2023-04-19,0.96102643,2,10,4,2023,4/2023
300_Gorillas,2023-04-19,0.6165532,2,10,4,2023,4/2023
techUK,2023-04-19,0.81328166,2,10,4,2023,4/2023
tabnine,2023-04-19,0.27671552,2,10,4,2023,4/2023
nftfrix,2023-04-19,0.8545369,2,10,4,2023,4/2023
TheOneOrigin,2023-04-19,0.9597846,2,10,4,2023,4/2023
aidotnl,2023-04-19,0.85923374,2,10,4,2023,4/2023
sang_alertboot,2023-04-19,-0.67263263,2,10,4,2023,4/2023
machinelearnTec,2023-04-19,0.88666296,2,9,4,2023,4/2023
OctaveThomel,2023-04-19,0.7494931,2,9,4,2023,4/2023
DigiMaverick,2023-04-19,0.77384686,2,9,4,2023,4/2023
linkinsunil,2023-04-19,0.7500298,2,9,4,2023,4/2023
linkinsunil,2023-04-19,0.62084913,2,9,4,2023,4/2023
aiwizard_ai,2023-04-19,0.3837552,2,9,4,2023,4/2023
WSWMUC,2023-04-19,0.6200261,2,9,4,2023,4/2023
instantdomain,2023-04-19,0.9213697,2,9,4,2023,4/2023
SteveBu62320601,2023-04-19,0.9687159,2,9,4,2023,4/2023
Chooch_AI,2023-04-19,0.92093086,2,9,4,2023,4/2023
IanKhanFuturist,2023-04-19,0.48574483,2,9,4,2023,4/2023
20tomimasu,2023-04-19,0.8379897,2,9,4,2023,4/2023
per_arneng,2023-04-19,0.9682896,2,9,4,2023,4/2023
luisnomad,2023-04-19,0.8987082,2,9,4,2023,4/2023
NanaosMf,2023-04-19,0.7726903,2,9,4,2023,4/2023
kitao_shunichi,2023-04-19,0.30795634,2,9,4,2023,4/2023
SteveBu62320601,2023-04-19,0.5303401,2,9,4,2023,4/2023
UniMatrixZ0,2023-04-19,0.77000284,2,9,4,2023,4/2023
OECDinnovation,2023-04-19,0.54266226,2,9,4,2023,4/2023
NanaosMf,2023-04-19,0.79984486,2,9,4,2023,4/2023
ThePythonDaily,2023-04-19,0.4803139,2,9,4,2023,4/2023
techUK,2023-04-19,0.922416,2,9,4,2023,4/2023
scopeblitz,2023-04-19,0.7062204,2,9,4,2023,4/2023
The_Row_House,2023-04-19,-0.35836595,2,9,4,2023,4/2023
ExtraSoftware,2023-04-19,0.55771947,2,9,4,2023,4/2023
techzineeu,2023-04-19,-0.44739676,2,9,4,2023,4/2023
GanWeaving,2023-04-19,0.9667351,2,9,4,2023,4/2023
UniprimeSoft,2023-04-19,0.7834569,2,9,4,2023,4/2023
zian_Me44,2023-04-19,0.7733232,2,9,4,2023,4/2023
April19ai,2023-04-19,0.9112822,2,9,4,2023,4/2023
LightspeedIndia,2023-04-19,0.87135565,2,9,4,2023,4/2023
allintechglobal,2023-04-19,0.9606066,2,9,4,2023,4/2023
BrandSpurNg,2023-04-19,0.89042807,2,9,4,2023,4/2023
Aminacypto,2023-04-19,0.9097289,2,9,4,2023,4/2023
_ash_ran,2023-04-19,0.38260663,2,8,4,2023,4/2023
CaptainBlackNFT,2023-04-19,0.5207844,2,8,4,2023,4/2023
HerbieAI,2023-04-19,0.91205895,2,8,4,2023,4/2023
NanaosMf,2023-04-19,0.6992308,2,8,4,2023,4/2023
WSWMUC,2023-04-19,-0.27335227,2,8,4,2023,4/2023
simonhodgkins,2023-04-19,-0.34682035,2,8,4,2023,4/2023
aiwizard_ai,2023-04-19,0.858469,2,8,4,2023,4/2023
OctaveThomel,2023-04-19,0.85384774,2,8,4,2023,4/2023
vukhoicute4519,2023-04-19,0.87066627,2,8,4,2023,4/2023
OctaveThomel,2023-04-19,0.8806914,2,8,4,2023,4/2023
DemetrakoPetros,2023-04-19,0.7486433,2,8,4,2023,4/2023
sabin_ecom23,2023-04-19,0.9743476,2,8,4,2023,4/2023
thoughtworks,2023-04-19,0.8583151,2,8,4,2023,4/2023
cuwyl,2023-04-19,0.7403388,2,8,4,2023,4/2023
_nxmstagram,2023-04-19,0.943262,2,8,4,2023,4/2023
VijayBankar,2023-04-19,0.6955105,2,8,4,2023,4/2023
VijayBankar,2023-04-19,0.7220559,2,8,4,2023,4/2023
bhagirathl,2023-04-19,0.82279074,2,8,4,2023,4/2023
owith_ai,2023-04-19,0.33388114,2,8,4,2023,4/2023
generativeailb,2023-04-19,0.6338078,2,8,4,2023,4/2023
generativeailb,2023-04-19,0.8607017,2,8,4,2023,4/2023
generativeailb,2023-04-19,0.7758473,2,8,4,2023,4/2023
generativeailb,2023-04-19,0.976985,2,8,4,2023,4/2023
generativeailb,2023-04-19,0.68853724,2,8,4,2023,4/2023
generativeailb,2023-04-19,0.33165598,2,8,4,2023,4/2023
nftfrix,2023-04-19,0.7526411,2,8,4,2023,4/2023
MayaShenoi,2023-04-19,0.7773638,2,8,4,2023,4/2023
enricomolinari,2023-04-19,-0.24297655,2,8,4,2023,4/2023
kavienna,2023-04-19,0.30189407,2,8,4,2023,4/2023
OctaveThomel,2023-04-19,0.32351804,2,8,4,2023,4/2023
gemstooneii,2023-04-19,0.62308896,2,7,4,2023,4/2023
naullyn,2023-04-19,0.36962605,2,7,4,2023,4/2023
aseemgkujur,2023-04-19,0.20471323,2,7,4,2023,4/2023
aseemgkujur,2023-04-19,0.36916697,2,7,4,2023,4/2023
Its_Alan_Paul,2023-04-19,0.8285935,2,7,4,2023,4/2023
OctaveThomel,2023-04-19,0.53187764,2,7,4,2023,4/2023
aiwizard_ai,2023-04-19,0.6751938,2,7,4,2023,4/2023
AArtshow,2023-04-19,0.77538836,2,7,4,2023,4/2023
Digitalks_eu,2023-04-19,0.15846527,2,7,4,2023,4/2023
OctaveThomel,2023-04-19,0.91462064,2,7,4,2023,4/2023
isnypie,2023-04-19,0.8127525,2,7,4,2023,4/2023
Y1AP26098510,2023-04-19,0.9493079,2,7,4,2023,4/2023
MatthiasWillec1,2023-04-19,0.9623854,2,7,4,2023,4/2023
ArtificialLawya,2023-04-19,-0.59879434,2,7,4,2023,4/2023
_generativeai,2023-04-19,0.7214358,2,7,4,2023,4/2023
paradiso_lms,2023-04-19,0.5841037,2,7,4,2023,4/2023
mjegorov,2023-04-19,0.6556593,2,7,4,2023,4/2023
SabineVdL,2023-04-19,0.69258857,2,7,4,2023,4/2023
cuwyl,2023-04-19,0.74870026,2,7,4,2023,4/2023
AI_Citizen,2023-04-19,0.60799634,2,7,4,2023,4/2023
DTN_DTA,2023-04-19,0.629303,2,7,4,2023,4/2023
learndeepai,2023-04-19,0.72392964,2,7,4,2023,4/2023
Pablofb_en,2023-04-19,0.93688893,2,7,4,2023,4/2023
_FutureWork_,2023-04-19,0.57063997,2,7,4,2023,4/2023
_FutureWork_,2023-04-19,0.64368165,2,7,4,2023,4/2023
Aminacypto,2023-04-19,0.40919614,2,7,4,2023,4/2023
TheOneOrigin,2023-04-19,0.48760772,2,7,4,2023,4/2023
USP_ai,2023-04-19,0.9492624,2,7,4,2023,4/2023
ipfconline1,2023-04-19,0.50016296,2,7,4,2023,4/2023
redk_uk,2023-04-19,0.14365697,2,7,4,2023,4/2023
checkbook_app,2023-04-19,0.46939301,2,7,4,2023,4/2023
tsaijo,2023-04-19,0.93469834,2,6,4,2023,4/2023
CaptainBlackNFT,2023-04-19,0.6551355,2,6,4,2023,4/2023
Handelskraft,2023-04-19,0.5262097,2,6,4,2023,4/2023
NinaDSchick,2023-04-19,0.51835227,2,6,4,2023,4/2023
johnblicq,2023-04-19,-0.286223,2,6,4,2023,4/2023
SpirosMargaris,2023-04-19,0.4831128,2,6,4,2023,4/2023
66DenDen,2023-04-19,-0.36417228,2,6,4,2023,4/2023
Cryptoqor,2023-04-19,0.80046856,2,6,4,2023,4/2023
WhatIsAITho,2023-04-19,0.7241633,2,6,4,2023,4/2023
aiwizard_ai,2023-04-19,0.8918793,2,6,4,2023,4/2023
sanjaykalra,2023-04-19,-0.107720315,2,6,4,2023,4/2023
checkbook_app,2023-04-19,0.14670599,2,6,4,2023,4/2023
DigitalColmer,2023-04-19,0.5908314,2,6,4,2023,4/2023
nasscomfs,2023-04-19,0.6331346,2,6,4,2023,4/2023
KubiyaDevOps,2023-04-19,0.8979758,2,6,4,2023,4/2023
citiesabc_,2023-04-19,0.6902566,2,6,4,2023,4/2023
openbusinesshq,2023-04-19,0.9139154,2,6,4,2023,4/2023
openbusinesshq,2023-04-19,0.72136295,2,6,4,2023,4/2023
iamAible,2023-04-19,-0.6181684,2,6,4,2023,4/2023
petercheywood,2023-04-19,0.6206883,2,6,4,2023,4/2023
nftfrix,2023-04-19,0.2995441,2,6,4,2023,4/2023
NVIDIAAP,2023-04-19,0.8130257,2,6,4,2023,4/2023
Jin__Sugimoto,2023-04-19,0.81578505,2,5,4,2023,4/2023
gemstooneii,2023-04-19,0.533005,2,5,4,2023,4/2023
BadrUAE,2023-04-19,0.37830234,2,5,4,2023,4/2023
checkbook_app,2023-04-19,0.887499,2,5,4,2023,4/2023
Mariketing,2023-04-19,0.7362677,2,5,4,2023,4/2023
SabineVdL,2023-04-19,-0.15948093,2,5,4,2023,4/2023
TheOneOrigin,2023-04-19,0.7125871,2,5,4,2023,4/2023
swati_AI,2023-04-19,0.73538995,2,5,4,2023,4/2023
cjco_australia,2023-04-19,0.8534317,2,5,4,2023,4/2023
AyyEyeArt,2023-04-19,0.7777412,2,5,4,2023,4/2023
RiseAngleAIBeat,2023-04-19,0.6960499,2,5,4,2023,4/2023
dubverse_ai,2023-04-19,0.76163864,2,5,4,2023,4/2023
FRP_ET,2023-04-19,0.68700874,2,5,4,2023,4/2023
Rayy_Mii,2023-04-19,0.92104745,2,5,4,2023,4/2023
it_s_solved,2023-04-19,0.7809733,2,5,4,2023,4/2023
ipfconline1,2023-04-19,0.97662365,2,5,4,2023,4/2023
anandVragav,2023-04-19,0.8193693,2,5,4,2023,4/2023
bobehayes,2023-04-19,0.49898314,2,5,4,2023,4/2023
aiwizard_ai,2023-04-19,0.53511107,2,5,4,2023,4/2023
AyyEyeArt,2023-04-19,0.82774734,2,5,4,2023,4/2023
DigitalColmer,2023-04-19,0.7946919,2,5,4,2023,4/2023
sourcebae_com,2023-04-19,0.26191533,2,5,4,2023,4/2023
AmitChampaneri1,2023-04-19,-0.2697391,2,5,4,2023,4/2023
HaikuLast,2023-04-19,0.556877,2,5,4,2023,4/2023
JSFILMZ0412,2023-04-19,-0.49957323,2,5,4,2023,4/2023
arinbasu,2023-04-19,0.45058024,2,5,4,2023,4/2023
Aminacypto,2023-04-19,0.72427976,2,5,4,2023,4/2023
USP_ai,2023-04-19,0.6836982,2,5,4,2023,4/2023
chemaalonso,2023-04-19,-0.14668506,2,4,4,2023,4/2023
AIIAorg,2023-04-19,0.22456276,2,4,4,2023,4/2023
DistinctPost,2023-04-19,0.6815454,2,4,4,2023,4/2023
Mar3_AI,2023-04-19,0.97300816,2,4,4,2023,4/2023
SpirosMargaris,2023-04-19,0.083794,2,4,4,2023,4/2023
SpirosMargaris,2023-04-19,-0.6446645,2,4,4,2023,4/2023
CalicoOficial,2023-04-19,0.19796658,2,4,4,2023,4/2023
somsirsa,2023-04-19,0.889889,2,4,4,2023,4/2023
shonona_app,2023-04-19,-0.04932487,2,4,4,2023,4/2023
LeenaAI_,2023-04-19,0.26078582,2,4,4,2023,4/2023
AndrewNebus,2023-04-19,0.672966,2,4,4,2023,4/2023
SpirosMargaris,2023-04-19,0.5920094,2,4,4,2023,4/2023
aiwizard_ai,2023-04-19,0.56537914,2,4,4,2023,4/2023
AI_Newss,2023-04-19,0.53680146,2,4,4,2023,4/2023
SpirosMargaris,2023-04-19,0.34443796,2,4,4,2023,4/2023
CreativeSparkAI,2023-04-19,0.7278881,2,4,4,2023,4/2023
Domaineer1,2023-04-19,0.8736125,2,4,4,2023,4/2023
Anbu_Govin,2023-04-19,0.8873075,2,4,4,2023,4/2023
nftfrix,2023-04-19,0.27672815,2,4,4,2023,4/2023
SwissCognitive,2023-04-19,0.74498224,2,4,4,2023,4/2023
ashajadeja325,2023-04-19,0.5967543,2,4,4,2023,4/2023
silvanomarioni,2023-04-19,0.45715618,2,4,4,2023,4/2023
Ejehluvson,2023-04-19,0.97600186,2,3,4,2023,4/2023
gemstooneii,2023-04-19,0.3814919,2,3,4,2023,4/2023
analyseasia,2023-04-19,0.6772598,2,3,4,2023,4/2023
DTN_DTA,2023-04-19,0.8955709,2,3,4,2023,4/2023
sonicshifts,2023-04-19,0.36817276,2,3,4,2023,4/2023
CreativeSparkAI,2023-04-19,0.59680676,2,3,4,2023,4/2023
kaushpr,2023-04-19,0.6039356,2,3,4,2023,4/2023
watchfulio,2023-04-19,0.9425595,2,3,4,2023,4/2023
j_bindra,2023-04-19,0.42827523,2,3,4,2023,4/2023
davidgurule,2023-04-19,0.2816887,2,3,4,2023,4/2023
Xuyuchen,2023-04-19,0.45109618,2,3,4,2023,4/2023
sonicshifts,2023-04-19,-0.54663193,2,3,4,2023,4/2023
RonVokoun,2023-04-19,0.3666246,2,3,4,2023,4/2023
___rdwt,2023-04-19,0.9259403,2,3,4,2023,4/2023
byarichand,2023-04-19,0.8143835,2,3,4,2023,4/2023
fuadmiah,2023-04-19,0.52288175,2,3,4,2023,4/2023
LBCI_News_EN,2023-04-19,0.7252523,2,3,4,2023,4/2023
evilc79,2023-04-19,0.47191882,2,3,4,2023,4/2023
AKtokyo,2023-04-19,0.5457028,2,2,4,2023,4/2023
ozsilverfox,2023-04-19,0.84933937,2,2,4,2023,4/2023
